80.3,74.3,83.3,68.1,91.1,81.7,91.4,82.8,30
82.1,75.3,86.6,68.1,92.6,77.5,92.2,82.3,30
84.3,75.3,87.4,67.4,92.6,78.6,92.1,82.3,30
81.6,75.3,86.5,68.3,92.6,78.4,92.2,81.1,30
81.5,75.3,86.5,68.3,92.5,78.2,92.1,81.2,30
83.1,75.3,87.2,68.2,92.6,80.3,92.3,86.6,30
