80.9,93.8,91.9,81.3,91.2,84.5,89.4,77.1,30
92.1,91.1,95.9,72.3,94.8,89.7,85.8,60.7,30
93.8,90.2,95.3,67.9,95.7,88.8,82.3,57.1,30
92.1,91.1,95.6,70.5,94.8,90.6,85.8,64.3,30
92.1,91.1,95.5,70.5,94.7,90.6,85.9,64.3,30
94.6,91.1,94.8,73.2,97.1,87.5,85.9,62.5,30
