65.6,67.3,65.3,73.7,68.1,62.9,56.3,71.9,30
76.8,72.1,65.9,75.5,69.3,65.4,60,75.7,30
80.6,74.4,66.6,76.9,70.6,64.6,59.9,75.7,30
76.4,70.5,66.5,75.1,69.4,63.7,59.9,74.2,30
76.4,70.3,66.6,75.2,69.5,63.8,59.8,74.2,30
76.8,73.2,67,76.2,68.5,66,58.5,76,30
