87,76.5,80.1,47.1,92,85,66.1,41.4,27
89.9,81.4,78.6,42.9,94.3,88.4,65.7,38.6,27
91.4,81.4,78.6,42.9,96,85.5,65.7,37.1,27
89.7,80.9,77.1,44.3,94.2,85.8,64.3,38.6,27
90.1,81,77.1,44.3,94.3,85.9,64.3,38.6,27
92.1,82.9,81.4,45.7,96,84.9,70,38.6,27
