89.6,89.5,89.5,55.8,95.8,78,77.9,53.5,30
92.3,86,88.5,54.7,95.7,74.4,76.7,48.8,30
93.3,83.7,85,54.7,95.7,69.8,70.9,47.7,30
92.3,84.9,88.5,52.3,95.8,76.7,75.6,47.7,30
92.3,84.9,88.5,52.3,95.8,76.7,75.6,47.7,30
92.4,88.4,87.4,57,95.7,72.1,77.9,48.8,30
