76.2,66.7,78.8,88,75.3,75,62,56.6,27
77.6,68.7,82.4,87.9,76.5,75.5,70.3,69.5,27
77.2,68.5,82.4,88.1,76.8,75.5,70.1,70.4,27
77.2,67,82.1,88,76.8,75,70.3,70.5,27
77.3,66.9,82.2,87.9,76.8,75.2,70.6,69.7,27
77.4,68.6,83,88,76.9,75.4,70.3,68.5,27
